"","StartStationID","EndStationID","Gender","BirthDecade"
"929","3187","3202","1","70s"
"930","3202","3187","1","80s"
"931","3187","3202","1","80s"
"932","3202","3187","2","80s"
"933","3184","3205","2","80s"
"934","3214","3187","2","80s"
"935","3187","3202","2","90s"
"936","3202","3214","1","70s"
"937","3186","3211","1","80s"
"938","3211","3203","1","80s"
"939","3203","3202","1","80s"
"940","3202","3203","1","80s"
"941","3203","3202","1","70s"
"942","3202","3183","1","70s"
"943","3202","3203","1","90s"
"944","3203","3186","1","70s"
"945","3187","3202","1","70s"
"946","3187","3202","2","90s"
"947","3202","3203","2","80s"
"948","3187","3199","1","80s"
"949","3199","3199","2","80s"
"950","3199","3203","2","70s"
"951","3186","3203","1","60s"
"952","3195","3194","1","80s"
"953","3194","3195","1","90s"
"954","3195","3193","1","80s"
"955","3193","3186","1","80s"
"956","3203","3202","1","60s"
"957","3202","3214","1","70s"
"958","3183","3214","1","70s"
"959","3195","3191","1","70s"
"960","3191","3187","1","60s"
"961","3207","3195","2","90s"
"962","3195","3201","1","60s"
"963","3201","3202","1","70s"
"964","3199","3199","1","60s"
"965","3202","3203","1","60s"
"966","3202","3199","1","80s"
"967","3199","3199","1","70s"
"968","3199","3205","2","80s"
"969","3185","3225","1","70s"
"970","3186","3213","1","90s"
"971","3213","3211","1","90s"
"972","3211","3186","1","60s"
"973","3214","3186","1","80s"
"974","3185","3203","2","70s"
"975","3203","3202","1","70s"
"976","3202","3214","1","80s"
"977","3186","3192","1","80s"
"978","3192","3183","1","60s"
"979","3211","3186","1","60s"
"980","3183","3192","1","60s"
"981","3192","3183","2","70s"
"982","3183","3184","2","80s"
"983","3184","3192","1","70s"
"984","3192","3214","1","80s"
"985","3214","3214","2","80s"
"986","3214","3186","1","80s"
"987","3195","3212","1","80s"
"988","3212","3198","2","80s"
"989","3198","3183","1","70s"
"990","3214","3183","2","80s"
"991","3183","3192","1","60s"
"992","3192","3183","1","60s"
"993","3183","3187","1","70s"
"994","3183","3205","1","70s"
"995","3205","3183","1","70s"
"996","3210","3207","2","80s"
"997","3207","3195","2","90s"
"998","3195","3193","1","60s"
"999","3193","3195","1","80s"
"1000","3195","3194","1","80s"
"1001","3194","3195","1","80s"
"1002","3195","3190","1","80s"
"1003","3190","3186","1","80s"
"1004","3186","3209","1","70s"
"1005","3213","3186","1","90s"
"1006","3186","3209","1","80s"
"1007","3186","3211","1","80s"
"1008","3211","3215","2","80s"
"1009","3215","3195","1","70s"
"1010","3225","3186","2","90s"
"1011","3186","3209","2","60s"
"1012","3202","3187","1","70s"
"1013","3187","3186","1","80s"
"1014","3186","3209","1","80s"
"1015","3209","3184","1","90s"
"1016","3199","3199","1","70s"
"1017","3209","3186","1","80s"
"1018","3186","3209","1","70s"
"1019","3214","3183","2","80s"
"1020","3202","3199","1","90s"
"1021","3220","3211","2","80s"
"1022","3211","3199","1","90s"
"1023","3199","3199","1","90s"
"1024","3199","3214","1","80s"
"1025","3214","3183","2","80s"
"1026","3187","3183","1","60s"
"1027","3183","3186","1","80s"
"1028","3186","3209","2","90s"
"1029","3186","3203","1","80s"
"1030","3203","3203","1","80s"
"1031","3203","3199","1","60s"
"1032","3186","3205","2","70s"
"1033","3205","3213","1","70s"
"1034","3213","3185","1","70s"
"1035","3185","3183","1","70s"
"1036","3183","3187","1","70s"
"1037","3187","3199","1","70s"
"1038","3199","3186","2","60s"
"1039","3186","3213","1","80s"
"1040","3183","3185","2","90s"
"1041","3185","3202","1","90s"
"1042","3202","3199","1","80s"
"1043","3199","3202","1","80s"
"1044","3202","3183","1","80s"
"1045","3183","3214","1","80s"
"1046","3214","3185","2","80s"
"1047","3185","3183","1","80s"
"1048","3199","3187","1","80s"
"1049","3187","3213","1","80s"
"1050","3186","3209","1","80s"
"1051","3209","3184","2","80s"
"1052","3196","3198","1","80s"
"1053","3198","3196","1","80s"
"1054","3196","3198","2","80s"
"1055","3197","3209","1","90s"
"1056","3186","3203","1","70s"
"1057","3195","3193","1","70s"
"1058","3193","3195","2","90s"
"1059","3209","3185","1","80s"
"1060","3209","3203","1","70s"
"1061","3203","3199","1","80s"
"1062","3186","3209","1","70s"
"1063","3209","3186","1","70s"
"1064","3185","3192","2","80s"
"1065","3192","3192","1","80s"
"1066","3206","3199","1","60s"
"1067","3213","3185","1","70s"
"1068","3185","3186","2","80s"
"1069","3186","3187","2","80s"
"1070","3187","3185","1","70s"
"1071","3185","3187","1","70s"
"1072","3187","3185","1","70s"
"1073","3185","3187","1","70s"
"1074","3187","3194","1","80s"
"1075","3194","3184","1","80s"
"1076","3209","3185","1","80s"
"1077","3185","3192","1","70s"
"1078","3192","3199","1","90s"
"1079","3199","3183","2","70s"
"1080","3186","3211","1","80s"
"1081","3211","3184","1","70s"
"1082","3209","3186","2","80s"
"1083","3186","3209","1","80s"
"1084","3209","3211","2","80s"
"1085","3211","3203","2","80s"
"1086","3203","3213","1","90s"
"1087","3192","3186","1","80s"
"1088","3194","3211","2","90s"
"1089","3211","3186","1","80s"
"1090","3186","3205","1","80s"
"1091","3186","3214","1","90s"
"1092","3183","3214","2","70s"
"1093","3214","3183","1","80s"
"1094","3199","3184","1","80s"
"1095","3214","3183","1","90s"
"1096","3183","3214","1","70s"
"1097","3214","3202","1","80s"
"1098","3195","3211","1","80s"
"1099","3211","3183","1","70s"
"1100","3225","3195","1","70s"
"1101","3195","3194","1","60s"
"1102","3194","3199","1","80s"
"1103","3199","3203","2","80s"
"1104","3186","3213","1","80s"
"1105","3213","3186","1","80s"
"1106","3209","3186","1","80s"
"1107","3202","3186","1","80s"
"1108","3186","3213","1","60s"
"1109","3213","3186","1","60s"
"1110","3186","3214","1","60s"
"1111","3184","3202","1","80s"
"1112","3202","3185","2","80s"
"1113","3185","3209","1","80s"
"1114","3209","3186","1","70s"
"1115","3186","3220","1","80s"
"1116","3220","3212","1","70s"
"1117","3194","3195","1","80s"
"1118","3195","3212","1","70s"
"1119","3212","3199","1","80s"
"1120","3199","3199","1","60s"
"1121","3199","3202","1","80s"
"1122","3202","3186","2","70s"
"1123","3186","3192","2","70s"
"1124","3192","3186","2","80s"
"1125","3225","3195","1","70s"
"1126","3209","3186","1","70s"
"1127","3186","3209","2","90s"
"1128","3183","3214","2","80s"
"1129","3214","3186","1","80s"
"1130","3186","3192","1","80s"
"1131","3192","3186","1","80s"
"1132","3214","3186","1","70s"
"1133","3186","3203","2","80s"
"1134","3203","3198","2","90s"
"1135","3198","3197","1","80s"
"1136","3197","3220","1","90s"
"1137","3220","3220","1","70s"
"1138","3220","3220","1","80s"
"1139","3220","3220","1","80s"
"1140","3220","3215","1","60s"
"1141","3215","3195","1","80s"
"1142","3195","3207","1","70s"
"1143","3207","3185","2","80s"
"1144","3185","3184","1","80s"
"1145","3209","3186","1","80s"
"1146","3213","3186","1","80s"
"1147","3186","3203","1","70s"
"1148","3183","3203","1","70s"
"1149","3202","3199","1","70s"
"1150","3199","3187","1","80s"
"1151","3187","3183","1","80s"
"1152","3183","3203","1","80s"
"1153","3202","3202","1","80s"
"1154","3202","3213","1","80s"
"1155","3213","3186","1","60s"
"1156","3194","3195","1","70s"
"1157","3195","3209","1","70s"
"1158","3184","3213","1","70s"
"1159","3213","3186","1","70s"
"1160","3186","3199","1","80s"
"1161","3199","3183","2","80s"
"1162","3202","3203","2","70s"
"1163","3203","3214","1","80s"
"1164","3214","3202","1","80s"
"1165","3202","3186","1","90s"
"1166","3184","3183","1","80s"
"1167","3203","3186","1","80s"
"1168","3214","3183","2","80s"
"1169","3183","3214","1","60s"
"1170","3192","3184","1","70s"
"1171","3183","3214","1","80s"
"1172","3194","3220","1","80s"
"1173","3220","3225","1","80s"
"1174","3225","3185","1","90s"
"1175","3186","3203","1","70s"
"1176","3195","3194","1","80s"
"1177","3194","3193","1","90s"
"1178","3193","3195","1","80s"
"1179","3210","3201","2","70s"
"1180","3201","3184","1","80s"
"1181","3214","3199","1","80s"
"1182","3199","3203","1","80s"
"1183","3203","3186","1","60s"
"1184","3186","3183","1","70s"
"1185","3183","3187","1","80s"
"1186","3187","3198","1","70s"
"1187","3198","3196","2","70s"
"1188","3196","3183","1","80s"
"1189","3214","3205","1","70s"
"1190","3205","3186","1","80s"
"1191","3186","3203","1","80s"
"1192","3186","3209","2","80s"
"1193","3209","3199","1","80s"
"1194","3199","3199","1","90s"
"1195","3202","3184","1","80s"
"1196","3184","3184","1","90s"
"1197","3184","3192","1","60s"
"1198","3192","3192","2","70s"
"1199","3184","3211","1","80s"
"1200","3186","3190","1","80s"
"1201","3190","3186","1","80s"
"1202","3199","3185","1","90s"
"1203","3185","3187","2","80s"
"1204","3187","3202","1","90s"
"1205","3202","3214","1","80s"
"1206","3214","3202","2","80s"
"1207","3202","3187","1","70s"
"1208","3187","3203","1","80s"
"1209","3203","3186","1","60s"
"1210","3186","3194","2","70s"
"1211","3194","3195","1","70s"
"1212","3195","3201","1","60s"
"1213","3201","3211","1","80s"
"1214","3211","3213","1","80s"
"1215","3213","3186","1","80s"
"1216","3211","3203","1","80s"
"1217","3206","3201","1","80s"
"1218","3201","3202","1","70s"
"1219","3184","3183","1","70s"
"1220","3183","3185","1","90s"
"1221","3185","3186","1","60s"
"1222","3186","3209","1","80s"
"1223","3209","3185","1","80s"
"1224","3185","3213","1","80s"
"1225","3186","3267","1","60s"
"1226","3184","3267","2","80s"
"1227","3267","3186","1","60s"
"1228","3209","3185","1","80s"
"1229","3185","3209","1","80s"
"1230","3209","3186","1","60s"
"1231","3186","3270","1","70s"
"1232","3270","3186","1","80s"
"1233","3186","3209","1","80s"
"1234","3195","3194","1","60s"
"1235","3270","3272","2","80s"
"1236","3195","3225","1","80s"
"1237","3193","3195","1","70s"
"1238","3195","3197","1","80s"
"1239","3197","3195","1","80s"
"1240","3209","3213","1","90s"
"1241","3213","3192","1","90s"
"1242","3271","3183","1","90s"
"1243","3225","3211","1","80s"
"1244","3211","3186","1","60s"
"1245","3186","3203","1","60s"
"1246","3211","3203","1","80s"
"1247","3209","3183","2","80s"
"1248","3276","3186","1","70s"
"1249","3186","3202","1","90s"
"1250","3183","3267","2","80s"
"1251","3186","3279","1","70s"
"1252","3279","3186","1","70s"
"1253","3279","3186","1","80s"
"1254","3276","3186","1","80s"
"1255","3186","3203","1","60s"
"1256","3203","3186","1","70s"
"1257","3202","3199","2","70s"
"1258","3199","3210","1","80s"
"1259","3210","3199","1","80s"
"1260","3186","3203","1","70s"
"1261","3186","3203","2","70s"
"1262","3203","3186","1","70s"
"1263","3276","3186","1","80s"
"1264","3186","3270","1","70s"
"1265","3270","3187","1","80s"
"1266","3187","3270","1","80s"
"1267","3270","3211","1","80s"
"1268","3211","3270","1","80s"
"1269","3270","3186","1","70s"
"1270","3278","3185","1","70s"
"1271","3185","3192","1","80s"
"1272","3192","3185","1","80s"
"1273","3185","3214","1","80s"
"1274","3276","3186","1","80s"
"1275","3209","3186","1","60s"
"1276","3267","3267","1","60s"
"1277","3267","3202","1","70s"
"1278","3202","3184","1","70s"
"1279","3202","3202","1","80s"
"1280","3202","3192","1","60s"
"1281","3192","3184","1","60s"
"1282","3203","3186","2","80s"
"1283","3267","3183","1","60s"
"1284","3183","3267","2","70s"
"1285","3186","3279","1","70s"
"1286","3279","3186","1","70s"
"1287","3194","3195","2","80s"
"1288","3195","3275","1","70s"
"1289","3275","3202","1","70s"
"1290","3202","3275","1","70s"
"1291","3275","3202","1","70s"
"1292","3202","3203","2","80s"
"1293","3186","3272","2","70s"
"1294","3272","3186","1","80s"
"1295","3186","3214","1","70s"
"1296","3214","3187","1","70s"
"1297","3187","3220","1","90s"
"1298","3220","3194","2","80s"
"1299","3194","3195","1","70s"
"1300","3195","3194","2","80s"
"1301","3194","3195","1","80s"
"1302","3185","3209","1","70s"
"1303","3209","3279","1","80s"
"1304","3279","3186","2","70s"
"1305","3186","3279","1","70s"
"1306","3183","3194","1","80s"
"1307","3194","3184","1","80s"
"1308","3213","3272","2","90s"
"1309","3272","3213","2","90s"
"1310","3213","3186","1","80s"
"1311","3279","3185","2","70s"
"1312","3213","3202","1","60s"
"1313","3202","3213","1","60s"
"1314","3213","3186","2","80s"
"1315","3272","3186","1","60s"
"1316","3186","3270","2","80s"
"1317","3270","3186","1","70s"
"1318","3186","3279","1","70s"
"1319","3199","3199","1","70s"
"1320","3184","3275","1","80s"
"1321","3275","3275","1","80s"
"1322","3183","3185","1","90s"
"1323","3185","3273","1","80s"
"1324","3273","3203","2","80s"
"1325","3203","3186","1","80s"
"1326","3202","3195","1","80s"
"1327","3195","3189","1","60s"
"1328","3189","3191","1","80s"
"1329","3270","3214","1","70s"
"1330","3214","3183","2","80s"
"1331","3183","3202","1","90s"
"1332","3202","3186","1","90s"
"1333","3186","3276","2","80s"
"1334","3276","3183","1","80s"
"1335","3183","3275","1","90s"
"1336","3275","3203","1","70s"
"1337","3203","3186","1","70s"
"1338","3192","3192","2","70s"
"1339","3192","3186","2","80s"
"1340","3187","3186","1","90s"
"1341","3199","3183","1","90s"
"1342","3183","3192","1","70s"
"1343","3192","3195","1","70s"
"1344","3195","3190","1","80s"
"1345","3190","3183","1","80s"
"1346","3209","3185","2","80s"
"1347","3185","3184","2","90s"
"1348","3184","3267","2","80s"
"1349","3267","3186","1","80s"
"1350","3203","3186","1","60s"
"1351","3213","3186","1","80s"
"1352","3267","3267","2","60s"
"1353","3186","3192","2","80s"
"1354","3192","3185","1","80s"
"1355","3185","3202","1","90s"
"1356","3279","3267","2","80s"
"1357","3267","3279","2","80s"
"1358","3279","3185","2","80s"
"1359","3185","3209","2","80s"
"1360","3209","3186","1","70s"
"1361","3186","3270","1","80s"
"1362","3270","3186","1","70s"
"1363","3183","3275","1","90s"
"1364","3275","3184","2","80s"
"1365","3186","3270","1","60s"
"1366","3270","3186","1","70s"
"1367","3199","3202","2","90s"
"1368","3202","3184","1","80s"
"1369","3184","3267","1","60s"
"1370","3267","3186","1","60s"
"1371","3186","3213","1","70s"
"1372","3213","3209","1","70s"
"1373","3209","3186","1","70s"
"1374","3186","3205","1","80s"
"1375","3205","3186","1","80s"
"1376","3186","3203","1","80s"
"1377","3186","3267","1","80s"
"1378","3267","3185","1","80s"
"1379","3185","3205","1","80s"
"1380","3205","3186","1","80s"
"1381","3270","3186","2","70s"
"1382","3199","3183","1","70s"
"1383","3183","3267","1","80s"
"1384","3267","3183","1","80s"
"1385","3214","3183","2","80s"
"1386","3211","3185","1","70s"
"1387","3185","3192","1","70s"
"1388","3273","3186","1","60s"
"1389","3279","3186","1","60s"
"1390","3186","3272","1","60s"
"1391","3203","3186","1","60s"
"1392","3270","3186","1","80s"
"1393","3276","3183","1","80s"
"1394","3270","3185","2","80s"
"1395","3185","3209","2","80s"
"1396","3209","3275","2","90s"
"1397","3184","3185","2","80s"
"1398","3192","3185","2","70s"
"1399","3185","3192","2","70s"
"1400","3192","3214","1","80s"
"1401","3214","3183","1","80s"
"1402","3183","3279","1","80s"
"1403","3279","3186","2","90s"
"1404","3186","3279","1","80s"
"1405","3279","3186","2","80s"
"1406","3186","3184","2","90s"
"1407","3184","3203","1","60s"
"1408","3203","3203","1","80s"
"1409","3203","3203","2","80s"
"1410","3203","3186","1","70s"
"1411","3203","3186","2","70s"
"1412","3203","3273","1","80s"
"1413","3195","3194","2","90s"
"1414","3194","3183","2","80s"
"1415","3183","3214","1","80s"
"1416","3275","3213","1","80s"
"1417","3213","3273","1","80s"
"1418","3273","3213","1","80s"
"1419","3213","3183","2","60s"
"1420","3183","3207","1","80s"
"1421","3213","3186","1","70s"
"1422","3267","3183","1","70s"
"1423","3185","3279","1","80s"
"1424","3279","3183","1","80s"
"1425","3199","3275","1","80s"
"1426","3275","3202","1","60s"
"1427","3202","3211","1","60s"
"1428","3211","3186","1","70s"
"1429","3209","3186","2","90s"
"1430","3186","3278","2","80s"
"1431","3278","3186","2","70s"
"1432","3186","3269","1","80s"
"1433","3269","3186","1","70s"
"1434","3213","3213","1","60s"
"1435","3213","3186","1","80s"
"1436","3213","3186","2","80s"
"1437","3203","3183","1","80s"
"1438","3183","3213","1","80s"
"1439","3213","3272","2","70s"
